Date,Buy/Sell/Hold,Name,Bank Name
16.10.08,Buy,Comcast outperform,"Sanford C. Bernstein and Co., Inc."
01.10.08,Buy,Comcast buy,Goldman Sachs Group Inc.
30.09.08,Buy,Comcast underperform,Oppenheimer & Co. Inc.
18.08.08,Hold,Comcast market perform,"Raymond James Financial, Inc."
12.08.08,Buy,Comcast kaufen,Nasd@q Inside
29.07.08,Buy,Comcast hold,"Kaufman Bros., LP"
03.07.08,Buy,Comcast equal weight,Lehman Brothers Inc.
01.07.08,Buy,Comcast overweight,JP Morgan Chase & Co.
07.05.08,Buy,Comcast buy,"Soleil Securities Group, Inc."
06.05.08,Buy,Comcast kaufen,Nasd@q Inside
02.05.08,Buy,Comcast hold,"Kaufman Bros., LP"
10.04.08,Hold,Comcast equal-weight,Lehman Brothers Inc.
08.04.08,Buy,Comcast kaufen,Nasd@q Inside
20.02.08,Buy,Comcast neutral,Credit Suisse Group
19.02.08,Buy,Comcast,Nasd@q Inside
29.01.07,Buy,Comcast buy,UBS
19.01.07,Buy,Comcast overweight,Prudential Financial
27.10.06,Buy,Comcast Buy,Banc of America Sec.
27.10.06,Buy,Comcast Buy,UBS
24.10.06,Hold,Comcast Buy,Deutsche Securities
13.10.06,Buy,Comcast Buy,Janco Partners
26.09.06,Buy,Comcast Hold,AG Edwards
01.08.06,Buy,Comcast kaufen,Nasd@q Inside
18.07.06,Buy,Comcast overweight,Prudential Financial
16.06.06,Buy,Comcast outperform,Bear Stearns
12.06.06,Hold,Comcast Buy,AG Edwards
03.05.06,Buy,Comcast kaufen,Nasd@q Inside
28.04.06,Buy,Comcast Buy,"Kaufman Bros., LP"
28.04.06,Hold,Comcast Outperform,RBC Capital Markets
28.04.06,Hold,Comcast halten,Pacific Continental Sec.
10.04.06,Buy,Comcast halten,Pacific Continental Sec.
03.02.06,Buy,Comcast Overweight,Prudential Securities
22.12.05,Buy,Comcast Overweight,JP Morgan
15.11.05,Buy,Comcast buy,Janco Partners
04.11.05,Buy,Comcast buy,Banc of America Sec.
06.10.05,Buy,Comcast Buy,UBS
16.08.05,Buy,Comcast kaufen,Nasd@q Inside
01.04.05,Buy,Comcast Hold,"Kaufman Bros., LP"
13.01.05,Buy,Comcast Outperform,Credit Suisse First Boston
11.01.05,Buy,Comcast In-Line,Goldman Sachs
