Date,Buy/Sell/Hold,Name,Bank Name
06.05.11,Buy,The Kraft Heinz Company buy,UBS AG
14.03.11,Hold,The Kraft Heinz Company overweight,Barclays Capital
08.03.11,Hold,The Kraft Heinz Company equal-weight,Barclays Capital
07.03.11,Buy,The Kraft Heinz Company neutral,Credit Suisse Group
04.03.11,Buy,The Kraft Heinz Company sector perform,RBC Capital Markets
03.03.11,Buy,The Kraft Heinz Company halten,Hamburger Sparkasse AG (Haspa)
25.02.11,Buy,The Kraft Heinz Company kaufen,Raiffeisen Centrobank AG
14.02.11,Hold,The Kraft Heinz Company neutral,Davenport & Company LLC
11.02.11,Buy,The Kraft Heinz Company outperform,Credit Suisse Group
11.02.11,Hold,The Kraft Heinz Company buy,UBS AG
17.12.10,Hold,The Kraft Heinz Company kaufen,Fuchsbriefe
09.12.10,Buy,The Kraft Heinz Company outperform,Credit Suisse Group
07.12.10,Buy,The Kraft Heinz Company overweight,Barclays Capital
23.11.10,Buy,The Kraft Heinz Company outperform,Credit Suisse Group
22.11.10,Hold,The Kraft Heinz Company neutral,Credit Suisse Group
08.11.10,Hold,The Kraft Heinz Company overweight,Barclays Capital
20.09.10,Hold,The Kraft Heinz Company outperform,Credit Suisse Group
17.09.10,Hold,The Kraft Heinz Company overweight,Barclays Capital
13.09.10,Buy,The Kraft Heinz Company overweight,Barclays Capital
03.09.10,Buy,The Kraft Heinz Company equal-weight,Barclays Capital
27.08.10,Buy,The Kraft Heinz Company kaufen,Raiffeisen Centrobank AG
09.08.10,Buy,The Kraft Heinz Company overweight,Barclays Capital
26.07.10,Hold,The Kraft Heinz Company outperform,Credit Suisse Group
28.05.10,Hold,The Kraft Heinz Company kaufen,Fuchsbriefe
19.05.10,Hold,The Kraft Heinz Company kaufen,Raiffeisen Centrobank AG
18.05.10,Buy,The Kraft Heinz Company kaufen,Wirtschaftswoche
07.05.10,Buy,The Kraft Heinz Company kaufen,Credit Suisse Group
07.05.10,Buy,The Kraft Heinz Company kaufen,Barclays Capital
03.05.10,Buy,The Kraft Heinz Company kaufen,Credit Suisse Group
19.04.10,Hold,The Kraft Heinz Company kaufen,Barclays Capital
12.04.10,Buy,The Kraft Heinz Company kaufen,Barclays Capital
01.04.10,Sell,The Kraft Heinz Company kaufen,Focus Money
16.03.10,Hold,The Kraft Heinz Company kaufen,Raiffeisen Centrobank AG
25.01.10,Buy,The Kraft Heinz Company kaufen,National-Bank AG
05.01.10,Buy,The Kraft Heinz Company kaufen,Frankfurter Tagesdienst
30.12.09,Buy,The Kraft Heinz Company halten,Raiffeisen Centrobank AG
04.11.09,Buy,The Kraft Heinz Company outperform,Credit Suisse Group
27.10.09,Buy,The Kraft Heinz Company neutral,Credit Suisse Group
14.09.09,Buy,The Kraft Heinz Company verkaufen,Euro am Sonntag
08.09.09,Buy,The Kraft Heinz Company outperform,Credit Suisse Group
07.08.09,Buy,The Kraft Heinz Company outperform,Credit Suisse Group
03.08.09,Buy,The Kraft Heinz Company neutral,UBS AG
11.06.09,Hold,The Kraft Heinz Company buy,"Stifel, Nicolaus & Co., Inc."
01.06.09,Buy,The Kraft Heinz Company neutral,UBS AG
01.06.09,Sell,The Kraft Heinz Company equal-weight,Barclays Capital
29.05.09,Buy,The Kraft Heinz Company neutral,Credit Suisse Group
21.05.09,Hold,The Kraft Heinz Company sector perform,RBC Capital Markets
