Date,Buy/Sell/Hold,Name,Bank Name
30.09.09,Buy,Baker Hughes neutral,"Susquehanna Financial Group, LLLP"
18.06.09,Buy,Baker Hughes market perform,"Wachovia Securities, LLC"
23.07.08,Hold,Baker Hughes sector perform,RBC Capital Markets
20.09.07,Hold,Baker Hughes market perform,Sanford C. Bernstein & Co
10.09.07,Buy,Baker Hughes buy,UBS AG
19.07.07,Buy,Baker Hughes buy,Banc of America Sec.
16.02.07,Buy,Baker Hughes add,Calyon Securities
18.12.06,Buy,Baker Hughes Buy,Goldman Sachs
04.08.06,Hold,Baker Hughes Buy,Matrix Research
02.08.06,Hold,Baker Hughes market perform,Wachovia Sec
08.06.06,Hold,Baker Hughes Hold,Matrix Research
30.01.06,Buy,Baker Hughes Strong Buy,UBS
18.01.06,Buy,Baker Hughes Buy,AG Edwards
31.10.05,Hold,Baker Hughes underweight,Morgan Stanley
12.09.05,Hold,Baker Hughes Outperform,Wachovia Sec
02.08.05,Hold,Baker Hughes buy,A.G. Edwards & Sons
01.08.05,Buy,Baker Hughes buy,Banc of America Sec.
01.08.05,Buy,Baker Hughes buy,Jefferies & Co
28.06.05,Buy,Baker Hughes buy,A.G. Edwards & Sons
27.06.05,Buy,Baker Hughes outperform,RBC Capital Markets
27.06.05,Buy,Baker Hughes Outperform,RBC Capital Markets
20.05.05,Buy,Baker Hughes Outperform,Bernstein
29.04.05,Buy,Baker Hughes Outperform,Credit Suisse First Boston
28.04.05,Hold,Baker Hughes Equal-weight,Morgan Stanley
06.04.05,Buy,Baker Hughes Buy,UBS
01.04.05,Buy,Baker Hughes Buy,Banc of America Sec.
03.03.05,Buy,Baker Hughes Buy,AG Edwards
01.03.05,Buy,Baker Hughes Market Perform,Bernstein
