Date,Buy/Sell/Hold,Name,Bank Name
29.04.10,Hold,Illumina kaufen,Barclays Capital
20.04.10,Sell,Illumina kaufen,Barclays Capital
09.04.10,Hold,Illumina halten,JMP Securities LLC
15.01.10,Hold,Illumina kaufen,Der Aktionärsbrief
28.10.09,Hold,Illumina neutral,Robert W. Baird & Co. Incorporated
28.10.09,Buy,Illumina above average,"Caris & Company, Inc."
08.10.09,Hold,Illumina kaufen,Der Aktionär
22.04.09,Buy,Illumina outperform,Robert W. Baird & Co. Incorporated
22.04.09,Hold,Illumina buy,Wedbush Morgan Securities Inc.
22.04.09,Hold,Illumina average,"Caris & Company, Inc."
20.04.09,Buy,Illumina buy,Wedbush Morgan Securities Inc.
12.02.09,Hold,Illumina,Der Aktionär
10.02.09,Buy,Illumina,Nasd@q Inside
04.02.09,Hold,Illumina above average,"Caris & Company, Inc."
04.02.09,Buy,Illumina outperform,Robert W. Baird & Co. Incorporated
04.02.09,Buy,Illumina overweight,Barclays Capital
02.02.09,Buy,Illumina above average,"Caris & Company, Inc."
22.10.08,Buy,Illumina above average,"Caris & Company, Inc."
22.10.08,Buy,Illumina outperform,"Cowen and Company, LLC"
20.10.08,Buy,Illumina above average,"Caris & Company, Inc."
15.10.08,Buy,Illumina,Der Aktionär
19.09.08,Hold,Illumina neutral,"Merrill Lynch & Co., Inc."
05.08.08,Buy,Illumina,Global Biotech Investing
24.07.08,Hold,Illumina overweight,Lehman Brothers Inc.
24.04.08,Hold,Illumina overweight,Lehman Brothers Inc.
24.04.08,Hold,Illumina buy,UBS AG
18.10.06,Buy,Illumina Equal weight,Lehman Brothers
18.08.06,Hold,Illumina Buy,Caris & Company
07.04.06,Buy,Illumina Above Average,Caris & Company
10.06.05,Hold,Illumina Outperform,Leerink Swann
30.03.05,Hold,Illumina Outperform,Robert W. Baird
09.02.05,Buy,Illumina Neutral,Robert W. Baird
