Date,Buy/Sell/Hold,Name,Bank Name
21.08.09,Hold,Intuit neutral,Credit Suisse Group
16.07.09,Hold,Intuit outperform,Credit Suisse Group
01.07.09,Hold,Intuit buy,Janney Montgomery Scott
08.06.09,Hold,Intuit buy,Wedbush Morgan Securities Inc.
03.06.09,Hold,Intuit neutral,UBS AG
21.05.09,Hold,Intuit hold,Wedbush Morgan Securities Inc.
21.05.09,Buy,Intuit outperform,Credit Suisse Group
15.05.09,Hold,Intuit neutral,UBS AG
12.05.09,Buy,Intuit outperform,Credit Suisse Group
27.04.09,Buy,Intuit hold,Jefferies & Company Inc.
14.04.09,Hold,Intuit neutral,UBS AG
20.02.09,Buy,Intuit outperform,Credit Suisse Group
18.02.09,Buy,Intuit hold,Citigroup Corp.
18.02.09,Buy,Intuit buy,UBS AG
10.02.09,Buy,Intuit outperform,Credit Suisse Group
30.01.09,Hold,Intuit,boerse.de-Aktienbrief
26.01.09,Buy,Intuit buy,Jefferies & Company Inc.
18.12.08,Hold,Intuit outperform,Oppenheimer & Co. Inc.
12.12.08,Sell,Intuit hold,Wedbush Morgan Securities Inc.
02.12.08,Buy,Intuit overweight,Barclays Capital
21.11.08,Hold,Intuit buy,UBS AG
20.11.08,Buy,Intuit hold,Wedbush Morgan Securities Inc.
20.11.08,Hold,Intuit hold,Citigroup Corp.
14.11.08,Buy,Intuit hold,Wedbush Morgan Securities Inc.
24.10.08,Buy,Intuit,boerse.de-Aktienbrief
03.10.08,Hold,Intuit sell,UBS AG
25.09.08,Buy,Intuit buy,Jefferies & Company Inc.
26.08.08,Buy,Intuit buy,UBS AG
25.08.08,Buy,Intuit buy,Wedbush Morgan Securities Inc.
22.08.08,Buy,Intuit buy,Jefferies & Company Inc.
22.08.08,Buy,Intuit outperform,Oppenheimer & Co. Inc.
22.08.08,Buy,Intuit outperform,Credit Suisse Group
21.08.08,Buy,Intuit buy,"Soleil Securities Group, Inc."
20.08.08,Hold,Intuit neutral,UBS AG
04.08.08,Buy,Intuit outperform,Credit Suisse Group
09.07.08,Buy,Intuit buy,Wedbush Morgan Securities Inc.
01.07.08,Buy,Intuit kaufen,Nasd@q Inside
26.06.08,Buy,Intuit outperform,Credit Suisse Group
12.06.08,Buy,Intuit neutral,Goldman Sachs Group Inc.
03.06.08,Buy,Intuit underperform,"Merrill Lynch & Co., Inc."
21.05.08,Buy,Intuit hold,Citigroup Corp.
18.03.08,Buy,Intuit outperform,Credit Suisse Group
22.02.08,Buy,Intuit buy,Jefferies & Company Inc.
22.02.08,Buy,Intuit neutral,UBS AG
21.12.07,Buy,Intuit neutral,UBS AG
19.11.07,Buy,Intuit equal-weight,Morgan Stanley
28.09.07,Sell,Intuit buy,Citigroup Corp.
24.08.07,Hold,Intuit overweight,Lehman Brothers Inc.
23.08.07,Buy,Intuit neutral,UBS AG
23.08.07,Hold,Intuit buy,Citigroup Corp.
23.08.07,Hold,Intuit neutral,UBS AG
20.08.07,Hold,Intuit neutral,UBS AG
10.08.07,Hold,Intuit overweight,Lehman Brothers Inc.
09.08.07,Hold,Intuit buy,Jefferies & Company Inc.
07.08.07,Hold,Intuit neutral,Merrill Lynch
15.06.07,Hold,Intuit neutral,UBS
21.05.07,Buy,Intuit neutral,UBS
21.05.07,Hold,Intuit neutral,UBS
21.05.07,Buy,Intuit buy,Banc of America Sec.
18.05.07,Buy,Intuit buy,Citigroup
18.05.07,Hold,Intuit buy,UBS
20.04.07,Buy,Intuit buy,UBS
22.03.07,Buy,Intuit buy,UBS
22.03.07,Buy,Intuit sector outperform,CIBC World Markets
22.03.07,Buy,Intuit buy,UBS
15.03.07,Hold,Intuit buy,Banc of America Sec.
02.03.07,Buy,Intuit sector outperform,CIBC World Markets
23.02.07,Hold,Intuit buy,UBS
23.01.07,Sell,Intuit overweight,JP Morgan
23.01.07,Buy,Intuit Overweight,JP Morgan
22.01.07,Hold,Intuit overweight,Lehman Brothers
18.01.07,Buy,Intuit buy,Citigroup
12.01.07,Hold,Intuit buy,UBS
12.01.07,Buy,Intuit Strong Buy,UBS
20.11.06,Buy,Intuit market perform,William Blair
17.11.06,Hold,Intuit underweight,Prudential Financial
