Date,Buy/Sell/Hold,Name,Bank Name
29.01.15,Hold,Lam Research Sector Perform,RBC Capital Markets
09.01.15,Buy,Lam Research Buy,"Needham & Company, LLC"
09.12.14,Buy,Lam Research Buy,"Stifel, Nicolaus & Co., Inc."
08.12.14,Buy,Lam Research Buy,Deutsche Bank AG
19.10.12,Buy,Lam Research overweight,Piper Jaffray & Co.
08.10.12,Buy,Lam Research buy,"Needham & Company, LLC"
26.07.12,Buy,Lam Research buy,"Needham & Company, LLC"
26.07.12,Buy,Lam Research buy,UBS AG
19.07.12,Hold,Lam Research buy,"Needham & Company, LLC"
06.06.12,Buy,Lam Research overweight,Barclays Capital
05.06.12,Hold,Lam Research buy,"Needham & Company, LLC"
20.04.12,Hold,Lam Research overweight,Barclays Capital
27.01.12,Buy,Lam Research overweight,Barclays Capital
16.12.11,Buy,Lam Research overweight,Barclays Capital
16.12.11,Buy,Lam Research buy,Citigroup Corp.
15.12.11,Buy,Lam Research buy,"Needham & Company, LLC"
21.10.11,Buy,Lam Research buy,Citigroup Corp.
21.10.11,Buy,Lam Research overweight,Barclays Capital
27.09.11,Buy,Lam Research overweight,Barclays Capital
12.09.11,Buy,Lam Research buy,UBS AG
05.09.11,Buy,Lam Research buy,Citigroup Corp.
29.07.11,Buy,Lam Research overweight,Barclays Capital
28.07.11,Buy,Lam Research buy,"Stifel, Nicolaus & Co., Inc."
27.07.11,Buy,Lam Research buy,Citigroup Corp.
04.07.11,Buy,Lam Research outperform,Credit Suisse Group
20.05.11,Buy,Lam Research buy,Goldman Sachs Group Inc.
21.04.11,Buy,Lam Research outperform,Credit Suisse Group
11.11.10,Buy,Lam Research sell,Citigroup Corp.
10.11.10,Buy,Lam Research buy,Goldman Sachs Group Inc.
08.11.10,Buy,Lam Research buy,UBS AG
22.10.10,Buy,Lam Research overweight,Barclays Capital
22.10.10,Buy,Lam Research buy,Goldman Sachs Group Inc.
21.10.10,Buy,Lam Research buy,UBS AG
13.09.10,Buy,Lam Research outperform,Credit Suisse Group
08.09.10,Hold,Lam Research buy,UBS AG
08.09.10,Buy,Lam Research overweight,Barclays Capital
30.07.10,Buy,Lam Research overweight,Morgan Stanley
29.07.10,Buy,Lam Research buy,"Stifel, Nicolaus & Co., Inc."
29.07.10,Buy,Lam Research sell,Citigroup Corp.
20.04.10,Sell,Lam Research kaufen,UBS AG
19.04.10,Buy,Lam Research kaufen,"Caris & Company, Inc."
22.10.09,Buy,Lam Research above average,"Caris & Company, Inc."
13.10.09,Sell,Lam Research overweight,Barclays Capital
09.10.09,Buy,Lam Research outperform,Credit Suisse Group
06.07.09,Buy,Lam Research neutral,Credit Suisse Group
08.06.09,Buy,Lam Research hold,Citigroup Corp.
23.04.09,Hold,Lam Research average,"Caris & Company, Inc."
23.04.09,Buy,Lam Research buy,"Stifel, Nicolaus & Co., Inc."
20.04.09,Buy,Lam Research buy,"Stifel, Nicolaus & Co., Inc."
14.04.09,Buy,Lam Research outperform,Oppenheimer & Co. Inc.
23.03.09,Hold,Lam Research buy,"Stifel, Nicolaus & Co., Inc."
19.03.09,Buy,Lam Research underperform,Credit Suisse Group
29.01.09,Buy,Lam Research overweight,Barclays Capital
29.01.09,Buy,Lam Research underperform,Credit Suisse Group
