Date,Buy/Sell/Hold,Name,Bank Name
26.07.19,Sell,Intel Buy,Cascend Securities
26.07.19,Sell,Intel Buy,Deutsche Bank AG
26.07.19,Buy,Intel Underperform,Bernstein Research
26.07.19,Sell,Intel Sell,Goldman Sachs Group Inc.
26.07.19,Sell,Intel Underweight,Barclays Capital
26.07.19,Sell,Intel overweight,JP Morgan Chase & Co.
23.07.19,Sell,Intel Hold,The Benchmark Company
01.07.19,Sell,Intel Underperform,Bernstein Research
11.06.19,Sell,Intel overweight,JP Morgan Chase & Co.
09.05.19,Sell,Intel Outperform,Credit Suisse Group
09.05.19,Buy,Intel Market Perform,BMO Capital Markets
29.04.19,Sell,Intel overweight,JP Morgan Chase & Co.
26.04.19,Sell,Intel Outperform,Credit Suisse Group
26.04.19,Sell,Intel overweight,JP Morgan Chase & Co.
03.04.19,Hold,Intel Sell,Goldman Sachs Group Inc.
03.04.19,Hold,Intel Underperform,Bernstein Research
31.01.19,Sell,Intel Underperform,Bernstein Research
25.01.19,Sell,Intel Underperform,Bernstein Research
25.01.19,Hold,Intel overweight,JP Morgan Chase & Co.
25.01.19,Buy,Intel Sector Perform,RBC Capital Markets
25.01.19,Sell,Intel Mkt Perform,Charter Equity
25.01.19,Hold,Intel Hold,"Needham & Company, LLC"
25.01.19,Sell,Intel buy,UBS AG
25.01.19,Sell,Intel Outperform,Credit Suisse Group
23.01.19,Hold,Intel Sector Perform,RBC Capital Markets
08.01.19,Hold,Intel overweight,JP Morgan Chase & Co.
08.01.19,Sell,Intel Sell,Goldman Sachs Group Inc.
04.12.18,Hold,Intel Neutral,BNP PARIBAS
20.11.18,Sell,Intel Outperform,Macquarie Research
19.11.18,Sell,Intel Outperform,Macquarie Research
07.11.18,Sell,Intel buy,Nomura
07.11.18,Hold,Intel Outperform,Macquarie Research
29.10.18,Sell,Intel Underweight,Barclays Capital
29.10.18,Hold,Intel Outperform,Wells Fargo & Co
29.10.18,Sell,Intel neutral,Oppenheimer & Co. Inc.
29.10.18,Sell,Intel Hold,"Stifel, Nicolaus & Co., Inc."
29.10.18,Hold,Intel Outperform,Macquarie Research
29.10.18,Sell,Intel buy,"Needham & Company, LLC"
29.10.18,Sell,Intel overweight,JP Morgan Chase & Co.
29.10.18,Sell,Intel Sector Perform,RBC Capital Markets
29.10.18,Sell,Intel Sell,Goldman Sachs Group Inc.
29.10.18,Sell,Intel Equal-Weight,Morgan Stanley
26.10.18,Sell,Intel Buy,"Needham & Company, LLC"
26.10.18,Hold,Intel Outperform,BMO Capital Markets
26.10.18,Buy,Intel Sector Perform,RBC Capital Markets
26.10.18,Sell,Intel Underperform,Bernstein Research
26.10.18,Sell,Intel Buy,B. Riley FBR
26.10.18,Sell,Intel Market Perform,"Cowen and Company, LLC"
26.10.18,Sell,Intel Underweight,Barclays Capital
22.10.18,Sell,Intel buy,Nomura
22.10.18,Sell,Intel Buy,B. Riley FBR
19.10.18,Sell,Intel Outperform,Macquarie Research
19.10.18,Buy,Intel Sector Perform,RBC Capital Markets
04.10.18,Sell,Intel Neutral,BNP PARIBAS
01.10.18,Sell,Intel buy,Morningstar
01.10.18,Sell,Intel Outperform,Wells Fargo & Co
01.10.18,Sell,Intel Hold,"Stifel, Nicolaus & Co., Inc."
01.10.18,Sell,Intel overweight,JP Morgan Chase & Co.
01.10.18,Sell,Intel Sector Perform,RBC Capital Markets
01.10.18,Sell,Intel Underweight,Barclays Capital
28.09.18,Buy,Intel Outperform,Macquarie Research
